gene_id	chr	pos	pval_exp	beta_exp	F	beta_out	se_out	eaf	b_mr	se_mr	z	p_mr	fdr	locus	known
ENSG00000237568	1	89268591	2.23636e-08	-0.54753	31.277680252296754	2.77035e-05	0.0128835	0.490926	-5.059722754917539e-05	0.02353021752232755	0.0021503085341716146	0.9982843033418026	0.9982843033418025	1_10	False
ENSG00000134202	1	109740350	8.54203e-12	0.86642	46.63726505116663	0.00094286	0.0129827	0.55391	0.001088225110223679	0.014984303224763972	0.07262433854283007	0.9421050585014012	0.9898220344770788	1_11	False
ENSG00000168679	1	110353365	9.65938e-09	-0.69776	32.908624360114004	0.0147042	0.0142186	0.696013	-0.021073434991974317	0.020377493694106855	1.0341524482016515	0.30106490027280264	0.7671436190513831	1_11	False
ENSG00000227242	1	147049175	3.88317e-13	0.866425	52.70138589180378	-0.017344	0.0149011	0.378481	-0.020017889603831836	0.017198372623135297	-1.1639409171135016	0.24444795621691506	0.739641490006281	1_12	False
ENSG00000215861	1	149087223	1.76765e-09	-0.64078	36.21434064868516	0.0113612	0.0197017	0.576648	-0.01773026623802241	0.030746434033521643	0.5766608972829756	0.5641685524139066	0.9080602931797719	1_13	False
ENSG00000159445	1	151945176	9.27921e-09	0.449138	32.98668700225373	-0.000517008	0.013228	0.636632	-0.0011511116850500293	0.029451972444994635	-0.039084366495312974	0.9688231251750774	0.9901129840574004	1_14	True
ENSG00000117533	1	171759843	2.18587e-13	0.8467	53.83019877845164	0.00386371	0.0168132	0.15787	0.004563257352072753	0.019857328451635764	0.22980217924012084	0.8182454912519939	0.9800962477633771	1_15	False
ENSG00000235750	1	175169466	6.30059e-13	-0.540306	51.75096343579614	0.0478991	0.0129274	0.44706	-0.08865180101646106	0.023926071522433586	3.7052384856970466	0.00021119192877830706	0.03452988035525321	1_16	False
ENSG00000162892	1	206894937	9.08366e-11	-0.700541	42.00938083637606	0.007551	0.0130312	0.387323	-0.010778812375007317	0.0186016236023302	0.579455460740377	0.5622818912083534	0.9080602931797719	1_17	False
ENSG00000270106	1	231631484	9.35859e-09	-0.385563	32.97012607938841	0.0158356	0.0131495	0.415619	-0.041071368362628154	0.034104672906892	1.2042739267652762	0.22848372076202172	0.739641490006281	1_18	False
ENSG00000183780	1	234315400	2.0682e-11	0.833164	44.90508595358659	-0.013378	0.0138951	0.320858	-0.016056862754511715	0.016677508869802345	-0.9627854423501809	0.3356552077965197	0.7801466085424494	1_19	False
ENSG00000116984	1	236924652	2.29951e-09	-0.603409	35.70180379540147	0.0113952	0.0170028	0.170391	-0.01888470341012481	0.028177902550343133	0.6701954972122239	0.5027331739088993	0.8743602208237581	1_20	False
ENSG00000225964	2	6849889	4.76045e-09	1.37617	34.28496613810861	0.0100589	0.0202242	0.135819	0.007309344049063707	0.014696004127397053	0.49736948803908193	0.6189285180285362	0.9080602931797719	2_0	False
ENSG00000223884	2	7069084	3.16872e-09	-0.621679	35.077307429269055	0.00609596	0.013313	0.664072	-0.009805639244690589	0.021414588557760517	0.45789529031773457	0.6470276706754949	0.9080602931797719	2_0	False
ENSG00000271952	2	10880869	1.41624e-14	0.959829	59.21122029955277	-0.0290022	0.0225607	0.0738033	-0.03021600722628718	0.023504915979825573	-1.2855186230923685	0.1986111132169167	0.739641490006281	2_1	False
ENSG00000183891	2	19972226	2.95918e-08	0.811879	30.73410455152112	-0.0145519	0.023319	0.0770734	-0.01792373001395528	0.02872226033682359	-0.6240361936618208	0.532603815803147	0.9070908737897346	2_2	False
ENSG00000163806	2	28751273	1.89915e-09	-0.444535	36.0745091723671	0.0200214	0.0130417	0.580386	-0.045038973309188254	0.02933784741358948	1.535183296656111	0.12473881008474766	0.7106915400736518	2_3	False
ENSG00000172954	2	30454619	1.70526e-15	0.91722	63.379003508181384	0.0172001	0.0230016	0.219874	0.018752425808421097	0.025077516844377576	0.7477784154145798	0.4545938235097	0.8461883560666551	2_4	False
ENSG00000143924	2	42339800	1.90161e-08	-0.404041	31.592516406214965	0.0039901	0.0128553	0.463319	-0.009875482933662673	0.03181682057018966	0.31038559971373675	0.7562677435412128	0.9596845070309811	2_5	False
ENSG00000274769	2	61139569	3.49121e-10	0.690565	39.3784937780715	0.0155225	0.0130404	0.511819	0.022477970936841573	0.018883667721358598	1.190339253397135	0.2339130784670097	0.739641490006281	2_6	False
ENSG00000173209	2	61168791	1.06097e-09	-0.669742	37.20947545342397	-0.022917	0.0173091	0.165841	0.03421765396227204	0.025844429646042808	-1.323985649167201	0.18550781086003465	0.739641490006281	2_6	False
ENSG00000075292	2	71295511	5.62916e-09	-0.39494	33.95879686069391	0.0181243	0.0200902	0.651375	-0.04589127462399351	0.050868992758393676	0.9021463200963654	0.36697914581583047	0.7960202209650664	2_7	False
ENSG00000196912	2	97562150	7.6088e-10	-0.477786	37.85794198549075	0.0402617	0.0145608	0.767173	-0.0842672242384666	0.030475568559982923	2.7650747211691664	0.005690975815354698	0.31015818193683103	2_8	False
ENSG00000115607	2	102459750	3.64723e-08	0.601579	30.328522986914766	0.00149307	0.0157943	0.80851	0.0024819184180298846	0.026254739610259006	0.0945322046561101	0.9246864013658298	0.9898220344770788	2_9	False
ENSG00000235522	2	105873081	3.26543e-09	-1.3029	35.01876628009061	-0.0233757	0.023738	0.937976	0.017941284826157033	0.01821935681940287	-0.9847375516050215	0.32475300228472126	0.7751403777160866	2_10	False
ENSG00000135968	2	108623219	1.7326e-13	-0.544572	54.286820405494	0.028388	0.0149957	0.317613	-0.0521290114071234	0.02753667100034523	1.8930760151243355	0.0583477612915154	0.7076266145039471	2_11	False
ENSG00000189223	2	113231750	4.54111e-10	-0.79194	38.86517070367826	0.0127929	0.0133077	0.429382	-0.016153875293582847	0.01680392453973786	0.9613156292973241	0.33639349175683597	0.7801466085424494	2_12	False
ENSG00000173272	2	131492343	1.17587e-09	-0.784592	37.00897088690617	0.0499728	0.0271581	0.0584056	-0.06369272182229745	0.03461429634765586	1.8400698134258286	0.06575798841448936	0.7076266145039471	2_13	False
ENSG00000198586	2	171077348	8.08667e-13	-0.590502	51.26099102892136	0.0200675	0.0137065	0.289902	-0.03398379683726727	0.023211606395913985	1.4640863823733263	0.14317034753627145	0.7106915400736518	2_14	False
ENSG00000223466	2	195541501	3.5122e-14	-1.0914	57.424416717804185	0.0261515	0.0160784	0.212045	-0.023961425691772037	0.014731903976543888	1.626498905363718	0.1038435660333454	0.7106915400736518	2_15	False
ENSG00000231621	2	197304119	1.7789e-08	0.52129	31.722060819007527	0.0199946	0.0130813	0.460715	0.038356001457921694	0.025094093498820233	1.5284872298624754	0.12639161176228883	0.7106915400736518	2_16	False
ENSG00000144580	2	218600349	4.29327e-09	-1.13661	34.486005555020604	-0.977094	1.1531	8.57437e-05	0.859656346504078	1.0145080546537513	-0.8473627612522765	0.3967929541813634	0.7960202209650664	2_17	False
ENSG00000169047	2	226782382	1.56447e-08	0.785068	31.97155157056581	-0.0244868	0.0354033	0.0224099	-0.031190673928882594	0.04509583883179546	-0.6916530379936334	0.48915524549018685	0.8599664799746832	2_18	False
ENSG00000225963	2	230169503	4.6699699999999996e-21	-1.20964	88.66783578391342	-0.010344	0.0188773	0.12567	0.008551304520353162	0.015605717403525015	-0.5479597188157205	0.583719561861816	0.9080602931797719	2_19	False
ENSG00000235419	2	230543148	1.43221e-08	0.513658	32.143146832398386	-0.0072826	0.0174216	0.825949	-0.014177916045306412	0.03391673058727792	-0.41802130688340916	0.675931539027381	0.9286958540418218	2_19	False
ENSG00000231177	3	10281574	3.07422e-09	-0.808765	35.136265386685636	0.00935626	0.0134106	0.352229	-0.011568576780647037	0.01658157808510507	0.6976764648859857	0.48537954979720055	0.8579411501820788	3_0	False
ENSG00000197548	3	11268408	1.86886e-08	0.416343	31.62625246824081	-0.00522646	0.0132927	0.650144	-0.01255325536877046	0.03192728111196777	-0.39318272435246415	0.6941845283303771	0.9361901572661232	3_0	False
ENSG00000231304	3	20186517	9.620120000000001e-18	1.03873	73.58896091608162	0.00447573	0.0161281	0.207862	0.004308848305141856	0.01552674901081128	0.27751130015314884	0.7813875301680095	0.9607181401546975	3_1	False
ENSG00000164053	3	48372725	2.01331e-08	-0.449625	31.481678478437168	0.0195099	0.0130071	0.403083	-0.043391492910758965	0.028928773978315264	1.4999423391839841	0.13362933936415974	0.7106915400736518	3_2	False
ENSG00000213689	3	48467186	4.19404e-09	0.483201	34.53152223283025	-0.0196777	0.0130939	0.609813	-0.04072363260837623	0.027098246899323473	-1.5028142875690207	0.13288694052588365	0.7106915400736518	3_2	False
ENSG00000180376	3	56613771	8.61266e-09	0.608814	33.13162145356944	0.042255	0.0178547	0.141274	0.06940543417201313	0.029327019418081718	2.3666037513931903	0.017952141735246698	0.587035034742567	3_3	False
ENSG00000241316	3	67683711	2.72348e-08	0.739184	30.895175331297974	-0.0115941	0.013593	0.394286	-0.01568499859304314	0.018389196735860085	-0.8529463694548665	0.3936890457756226	0.7960202209650664	3_4	False
ENSG00000183662	3	68057785	2.7622e-08	-0.605432	30.867778633977228	-0.00658744	0.0115449	0.547887	0.010880561318199236	0.019068863224936904	-0.5705930757304091	0.5682755133004729	0.9080602931797719	3_4	False
ENSG00000114638	3	119212542	6.46714e-11	-1.27903	42.67384045886417	-0.0125655	0.0349365	0.972323	0.009824241808245312	0.02731484015230292	-0.35966682409514406	0.7190963045108659	0.9405779663002126	3_5	False
ENSG00000144847	3	119212542	4.52039e-12	-1.3843	47.88468449411859	-0.0125655	0.0349365	0.972323	0.009077150906595392	0.025237665245972693	-0.35966682409514406	0.7190963045108659	0.9405779663002126	3_5	False
ENSG00000169087	3	122811722	1.24921e-11	-0.746979	45.89253620875424	-0.010815	0.0146578	0.700551	0.014478318667593066	0.019622773866467467	-0.7378324168701987	0.46061629168154317	0.8461883560666551	3_6	False
ENSG00000163885	3	126422488	1.9528e-11	-0.657436	45.01751478307338	-0.00990206	0.0198059	0.367202	0.015061633375720224	0.030125974239317593	-0.49995506389510197	0.6171067186963293	0.9080602931797719	3_7	False
ENSG00000129055	3	134486229	2.62397e-10	0.671617	39.93618407990421	-0.00541761	0.0139988	0.72508	-0.008066517077441458	0.020843427131832577	-0.3870053147412635	0.6987522733596643	0.9364425958549599	3_8	False
ENSG00000163904	3	185629671	4.3693e-08	-0.536356	29.978204409844192	0.0066071	0.0138292	0.306911	-0.012318497415895411	0.025783621326134133	0.477764440459318	0.6328178731747687	0.9080602931797719	3_9	False
ENSG00000251229	4	2506215	4.87532e-10	0.95659	38.72655110172662	0.00567087	0.0149266	0.305021	0.005928213759290813	0.01560396826226492	0.3799170608176008	0.7040069825204015	0.9396338093231481	4_0	False
ENSG00000047662	4	17625709	2.4401e-20	-0.829708	85.39765350409715	-0.0129327	0.0137785	0.690306	0.015587049901893196	0.016606444676922485	-0.9386145081104619	0.3479287012272909	0.7956131839253435	4_1	False
ENSG00000281501	4	25163113	5.42338e-09	-1.05286	34.0312574623569	0.0167295	0.0251166	0.0457793	-0.015889576961799292	0.023855593336246036	0.6660734335061275	0.5053641643293281	0.8743602208237581	4_2	False
ENSG00000109790	4	38950879	1.01112e-08	1.29219	32.81975601805755	0.0167042	0.0479817	0.015037	0.012927046332195729	0.03713207809996982	0.3481368938574498	0.7277373780114498	0.9480881378874265	4_3	False
ENSG00000163682	4	39446159	4.6494500000000005e-24	-0.999367	102.35150612208513	0.00761313	0.0138079	0.650621	-0.007617952163719635	0.013816645936878043	0.551360453073965	0.58138660483621	0.9080602931797719	4_3	False
ENSG00000128039	4	55427529	3.16935e-08	1.21131	30.600971549747538	0.0367973	0.0265004	0.107518	0.03037810304546317	0.0218774714977999	1.388556399148692	0.16496768345658286	0.7228520134749018	4_4	False
ENSG00000248049	4	67684553	1.65875e-17	1.04339	72.51371698436206	-0.0396787	0.0190066	0.131839	-0.03802863742224863	0.01821619912017558	-2.087627455725906	0.036831453350542616	0.7076266145039471	4_5	False
ENSG00000138757	4	75628069	1.17545e-11	-0.49672	46.01176447453978	-0.000668648	0.0131843	0.385318	0.001346126590433242	0.026542720244805928	-0.05071547219040829	0.9595522474900122	0.9898220344770788	4_6	False
ENSG00000138768	4	75756507	1.92195e-08	-0.425867	31.571855732188816	-0.0248796	0.0214527	0.278449	0.05842105633918571	0.05037417785364915	-1.1597421303612132	0.24615381156655014	0.739641490006281	4_6	False
ENSG00000138767	4	77938252	1.07524e-12	0.665832	50.70174353577513	-0.004269	0.0198843	0.138317	-0.006411527232094583	0.029863839527087915	-0.2146919931805495	0.8300074655428993	0.9818299111288361	4_7	False
ENSG00000118777	4	88231943	4.2362e-09	-1.00104	34.51205311370343	-0.00966445	0.0196722	0.913363	0.009654409414209223	0.019651762167345963	-0.49127448887262226	0.6232323207673525	0.9080602931797719	4_8	False
ENSG00000246375	4	88286974	1.8024e-10	0.856474	40.669924824172114	-0.0477052	0.0320896	0.0364944	-0.05569953086725342	0.037467103496428386	-1.4866249501396092	0.13711389435138294	0.7106915400736518	4_8	False
ENSG00000269893	4	118280376	4.6816e-17	0.724175	70.46645431585534	0.0118336	0.0135154	0.303481	0.016340801601822764	0.0186631684330445	0.8755641712416946	0.38126701026448895	0.7960202209650664	4_9	False
ENSG00000245958	4	119583524	1.38331e-08	-0.652523	32.21064201126529	-0.00553606	0.0150614	0.715896	0.00848408408592494	0.023081791752934382	-0.3675660961132431	0.7131967990231036	0.9405779663002126	4_10	False
ENSG00000123737	4	121800257	1.93702e-10	0.675115	40.529175524839694	-0.0462121	0.0136806	0.36328	-0.06845070839782852	0.020264103152796187	-3.377929330584916	0.0007303384708299572	0.07960689332046535	4_11	False
ENSG00000077684	4	128891547	1.57936e-09	0.783501	36.433854382948475	0.00831953	0.0154215	0.255354	0.010618403805483336	0.01968280831804937	0.5394760561553675	0.5895584140739929	0.9080602931797719	4_12	False
ENSG00000273247	4	139420509	2.65782e-08	0.626472	30.942537993632907	-0.0124692	0.0148887	0.24101	-0.01990384247021415	0.023765946442937592	-0.8374942070160591	0.40231483182867833	0.8021765244388891	4_13	False
ENSG00000251600	4	143575127	2.07885e-09	0.949181	35.89834708247306	-0.000981291	0.0155346	0.219747	-0.0010338291643005918	0.01636632001694092	-0.06316808929743926	0.9496326550657284	0.9898220344770788	4_14	False
ENSG00000145425	4	151109188	9.60634e-14	-1.10985	55.445970877263576	0.0634351	0.0379358	0.0159904	-0.057156462585034006	0.03418101545253863	1.6721698237548699	0.09449083914046395	0.7106915400736518	4_15	False
ENSG00000037474	5	6616898	7.50628e-11	-0.738538	42.38239168567202	0.0212114	0.0134928	0.570464	-0.02872079703414042	0.018269608334303716	1.572053243211194	0.1159382038215332	0.7106915400736518	5_0	False
ENSG00000164171	5	53014823	4.13963e-10	0.927064	39.04587439336304	0.017904	0.024752	0.0717458	0.019312582518574768	0.02669934330315922	0.7233354880413704	0.4694737949862239	0.8528773942249734	5_1	False
ENSG00000164512	5	56148856	1.11857e-08	-0.616889	32.62344983784542	-0.0177221	0.0137657	0.278959	0.0287281828659613	0.02231471139864708	-1.2874100118410252	0.19795141653877635	0.739641490006281	5_2	True
ENSG00000155542	5	56898941	1.90253e-11	0.936373	45.068585795758736	-0.035411	0.0176079	0.834436	-0.03781719464358754	0.018804365354404707	-2.011085933018702	0.04431638075089719	0.7076266145039471	5_2	True
ENSG00000247572	5	81220376	8.96278e-10	-0.544764	37.53846723018468	0.0063544	0.0131183	0.427862	-0.011664500591081641	0.02408070283645762	0.48439203250421164	0.6281076718400979	0.9080602931797719	5_3	False
ENSG00000205464	5	82274575	5.55184e-12	-0.890046	47.48175040583663	0.0225005	0.0139602	0.681066	-0.025280154059453105	0.0156848073020945	1.6117605764960385	0.107014050075865	0.7106915400736518	5_4	False
ENSG00000164308	5	96888176	1.09392e-19	-0.746637	82.43157976419273	0.0139907	0.0129767	0.52948	-0.018738289155238758	0.0173801994811401	1.0781400510145105	0.28097126042457354	0.7469723752750858	5_5	False
ENSG00000145779	5	119339322	3.66817e-08	0.539115	30.317418427942357	0.0181916	0.0253647	0.0706595	0.033743449913283804	0.047048774380234276	0.7172014650281691	0.47324979545040613	0.8547100042428913	5_6	False
ENSG00000213585	5	133976777	2.24117e-08	-0.530821	31.27350918864253	0.000146541	0.01344	0.639717	-0.00027606481280883767	0.025319269584285476	0.010903348214285714	0.9913005591683794	0.9964167154666606	5_7	False
ENSG00000249593	5	139078046	4.58789e-08	-0.68986	29.883549335469734	-0.0101873	0.0135159	0.361603	0.014767199141854868	0.019592236105876557	-0.7537270917955888	0.45101311068633565	0.8461883560666551	5_8	False
ENSG00000254099	5	141971388	2.67078e-13	-1.09875	53.43657353141168	-0.02361	0.0147994	0.743138	0.021488054607508533	0.013469306029579069	-1.5953349460113246	0.11063735492036575	0.7106915400736518	5_9	False
ENSG00000176049	5	147782912	4.80735e-09	0.786656	34.26588664920727	0.00974912	0.020697	0.311198	0.01239311719480942	0.02631010250986454	0.4710402473788472	0.6376119939356572	0.9080602931797719	5_10	False
ENSG00000250909	5	176351626	7.04962e-12	1.09188	47.01358964579202	-0.00476462	0.0167568	0.171491	-0.004363684653991281	0.015346741400153862	-0.28433949202711734	0.7761502242700895	0.9607181401546975	5_11	False
ENSG00000113300	5	180569111	9.04233e-13	-0.962551	51.04172470806957	-0.0178946	0.0210199	0.901926	0.01859080713645303	0.021837700028362134	-0.8513170852382742	0.3945932366145469	0.7960202209650664	5_12	False
ENSG00000112685	6	687753	7.83242e-09	-0.394582	33.316279844350646	0.01698	0.0147883	0.740391	-0.04303288036453766	0.03747839485835644	1.1482049998985684	0.2508839457101384	0.739641490006281	6_0	True
ENSG00000272463	6	711150	3.45716e-13	0.712737	52.929623249691225	-0.013278	0.0145397	0.727495	-0.018629592682854967	0.02039981086992818	-0.913223794163566	0.36112485217045565	0.7960202209650664	6_0	True
ENSG00000230438	6	2885696	1.36833e-10	-0.535155	41.208403379723435	0.00223051	0.01321	0.487916	-0.004167970027375245	0.024684437219123428	0.16885011355034063	0.8659145392777187	0.9818299111288361	6_1	False
ENSG00000124588	6	3026992	2.3501e-12	-0.812013	49.16751959552126	-0.00285083	0.0138032	0.722002	0.0035108181765562867	0.01699874263096773	-0.2065339921177698	0.8363738151942095	0.9818299111288361	6_1	False
ENSG00000145975	6	4065075	2.76369e-08	-1.15446	30.866732072992516	-0.0148739	0.0185509	0.860569	0.012883859120281343	0.01606889801292379	-0.8017885924672119	0.42267525850029186	0.8233722475151711	6_2	False
ENSG00000168405	6	25398198	2.64486e-08	0.678639	30.952024854455452	-0.0307856	0.0145157	0.268356	-0.045363735358563244	0.02138942795801597	-2.120848460632281	0.03393455705383022	0.7076266145039471	6_3	False
ENSG00000272558	6	26070475	1.17671e-08	0.93272	32.52496829721438	-0.00600267	0.0164617	0.790797	-0.0064356612917059785	0.017649133716442233	-0.3646445992819697	0.7153767183606107	0.9405779663002126	6_3	False
ENSG00000241549	6	26949281	3.30103e-10	-1.06508	39.487873225524076	0.0140424	0.0198059	0.129659	-0.013184361738085402	0.01859569234235926	0.709000853281093	0.4783239473285905	0.8547100042428913	6_3	False
ENSG00000214922	6	29747285	2.41304e-08	0.673763	31.130071547394472	0.0187594	0.0130304	0.419175	0.027842728080942406	0.019339738157185836	1.4396641699410608	0.14996243506141274	0.7106915400736518	6_4	False
ENSG00000204632	6	29867855	2.92835e-15	1.31422	62.314006044889716	0.0387884	0.0307319	0.0642276	0.02951438876291641	0.023384136598134254	1.2621543087150486	0.2068932663107328	0.739641490006281	6_4	False
ENSG00000204623	6	30063012	3.52064e-09	0.855127	34.872245064422906	0.0328668	0.0326489	0.0341414	0.03843499269699121	0.03818017674567638	1.0066740380227206	0.31409144220095775	0.7751403777160866	6_4	False
ENSG00000243753	6	30260639	1.58846e-08	-0.581527	31.94199037048577	0.0250818	0.0152058	0.253355	-0.04313092943233934	0.026148055034418007	1.6494890107722053	0.09904749268374632	0.7106915400736518	6_4	False
ENSG00000285565	6	31839712	5.59567e-12	0.834952	47.466335324630265	0.0379557	0.0165336	0.295445	0.04545854132932193	0.019801856873209477	2.2956706343446074	0.02169472071738476	0.6449248795077106	6_5	True
ENSG00000204267	6	32839009	7.73872e-12	0.36628	46.83080919910496	-0.00167775	0.0131876	0.370079	-0.004580512176477012	0.03600414983073059	-0.12722178410021534	0.8987648642536455	0.9822960088258126	6_5	True
ENSG00000204261	6	32861527	6.63344e-11	-0.767161	42.62417671022926	0.00665979	0.0129789	0.556863	-0.008681085195936706	0.01691809150882279	0.513124378799436	0.6078643193121605	0.9080602931797719	6_5	True
ENSG00000010030	6	36388225	2.86056e-14	0.465046	57.82808650834812	0.000306336	0.0129695	0.518067	0.0006587219328840588	0.027888638973348874	0.02361972319673079	0.9811559397034717	0.996391280382097	6_6	False
ENSG00000198937	6	37518369	1.82079e-08	0.530641	31.676857897249178	-0.0135165	0.0131647	0.589324	-0.02547202345842104	0.024809051694083192	-1.0267229788753258	0.3045509258417396	0.7671436190513831	6_7	False
ENSG00000204110	6	37519946	7.7713e-11	-0.67691	42.314531177240696	0.00641722	0.0131945	0.438002	-0.009480167230503317	0.01949225155485958	0.48635567850240635	0.6267150090608582	0.9080602931797719	6_7	False
ENSG00000112139	6	37695848	5.31552e-12	-0.763025	47.567021861160725	0.0132086	0.0145255	0.587356	-0.01731083516267488	0.01903672880967203	0.9093387490964165	0.36317134261291584	0.7960202209650664	6_7	False
ENSG00000196284	6	45106655	3.71296e-15	-0.573438	61.84653061725268	-0.0238202	0.0130086	0.580484	0.041539277131965445	0.022685277222646565	-1.831111726088895	0.0670838686532794	0.7076266145039471	6_8	False
ENSG00000203875	6	85666868	3.7746e-25	1.07424	107.32698370768331	0.0115577	0.0129172	0.5275	0.010758955168305034	0.012024501042597557	0.894752732790388	0.37091928274653674	0.7960202209650664	6_9	False
ENSG00000111817	6	116266244	6.7117799999999995e-21	-1.07958	87.95036292721608	0.0024213	0.0150714	0.301551	-0.002242816650919802	0.0139604290557439	0.16065528086309167	0.8723649125131921	0.9818299111288361	6_10	False
ENSG00000189241	6	116266244	1.3447e-14	-0.932346	59.31322188912677	0.0024213	0.0150714	0.301551	-0.002596997252093107	0.016165028862675446	0.16065528086309167	0.8723649125131921	0.9818299111288361	6_10	False
ENSG00000188820	6	116476251	1.57349e-09	0.912963	36.441112114900335	-0.0370013	0.0193529	0.146991	-0.04052880565806063	0.02119790177696139	-1.9119253445220097	0.055885770359067145	0.7076266145039471	6_10	False
ENSG00000253194	6	118946546	6.71026e-13	0.655471	51.62728266561726	0.00757047	0.0136911	0.715495	0.011549664287207214	0.02088742293709409	0.5529482656616342	0.5802988359620058	0.9080602931797719	6_11	False
ENSG00000164483	6	130184229	1.06377e-08	-0.658394	32.721085165833635	-0.0118868	0.0160959	0.453189	0.018054235002141573	0.024447215497103558	-0.7384986238731602	0.4602115031004915	0.8461883560666551	6_12	False
ENSG00000231329	6	139187432	8.61145e-13	-0.863191	51.13756427135612	-0.0154823	0.0131539	0.577615	0.017936123059670454	0.015238689930733754	-1.177012140885973	0.23919066043626203	0.739641490006281	6_13	False
ENSG00000272446	6	139187432	5.14205e-12	-0.823474	47.632065574609925	-0.0154823	0.0131539	0.577615	0.018801200766508715	0.015973667656780904	-1.177012140885973	0.23919066043626203	0.739641490006281	6_13	False
ENSG00000131018	6	152185490	9.69958e-09	0.679252	32.900550443360544	0.0365865	0.0327394	0.0662012	0.05386292568884597	0.048199195585732546	1.1175067350043066	0.2637777215135273	0.739641490006281	6_14	True
ENSG00000026297	6	166975615	5.63176e-09	-0.519944	33.95789840213824	-0.00231037	0.0128798	0.488548	0.004443497761297371	0.02477151385533827	-0.17937933818848117	0.8576398539887619	0.9818299111288361	6_15	False
ENSG00000227598	6	166985464	1.03932e-09	-0.544689	37.24968084983836	-0.00237763	0.0128582	0.488546	0.004365114771915717	0.02360649838715304	-0.18491157393725405	0.8532983928506912	0.9818299111288361	6_15	False
ENSG00000272595	7	5135372	1.93498e-10	0.796099	40.531234407827405	-0.0142164	0.0146291	0.46391	-0.017857578014794644	0.018375980876750256	-0.9717891052764694	0.331155476958203	0.7790492155779308	7_0	False
ENSG00000164535	7	6458426	2.94313e-09	-0.528086	35.22112907571268	0.00944192	0.0151184	0.264024	-0.017879512049173808	0.028628670330211364	0.6245316964758175	0.5322784609469382	0.9070908737897346	7_1	False
ENSG00000136240	7	6462736	1.76524e-11	-0.607444	45.215262581170514	0.00908952	0.0143155	0.322041	-0.014963552195757963	0.023566781464628837	0.6349425447941043	0.5254658879731525	0.9043544493011626	7_1	False
ENSG00000146574	7	6845133	4.94684e-11	-0.717905	43.19811169850102	-0.00147217	0.0194536	0.432878	0.002050647369777338	0.027097735772839027	-0.07567596743019286	0.9396768963658778	0.9898220344770788	7_1	False
ENSG00000230825	7	7267401	3.26742e-10	0.770397	39.50785784497796	-0.0211723	0.0168204	0.161643	-0.027482324048510056	0.021833418354432844	-1.2587274975624838	0.20812877581105216	0.739641490006281	7_1	False
ENSG00000106460	7	12210776	6.50188e-09	-0.417693	33.67839562453864	-0.0164187	0.0132109	0.363955	0.039308056395486644	0.03162825328650468	-1.2428146454821398	0.21393614438700714	0.739641490006281	7_2	False
ENSG00000196683	7	22822564	3.09166e-08	-0.40538	30.64912495114686	0.0227434	0.0135039	0.392078	-0.05610390251122403	0.03331170753367211	1.6842097468138835	0.09214114024704718	0.7106915400736518	7_3	True
